plz,x,z,power_kw,year
27419,-0.217496,-0.702763,2300.0,2012
27239,-0.440187,-0.555687,2300.0,2016
26892,-0.740191,-0.58599,1500.0,2002
26892,-0.757879,-0.602278,1500.0,2002
26892,-0.736467,-0.606989,1500.0,2002
27419,-0.234061,-0.708238,2300.0,2012
26892,-0.750253,-0.582898,1500.0,2002
26892,-0.751816,-0.614238,1500.0,2002
27419,-0.21868,-0.720153,2300.0,2012
27419,-0.224417,-0.696177,2300.0,2012
27419,-0.232046,-0.719938,2300.0,2012
27419,-0.214401,-0.709291,2300.0,2012
99820,0.0011,0.051389,1500.0,2012
24214,-0.121123,-1.087784,10.0,2014
19374,0.311048,-0.764267,600.0,1998
19089,0.29741,-0.805299,600.0,1998
19089,0.299031,-0.802838,600.0,1998
19089,0.29403,-0.805711,600.0,1998
19089,0.300707,-0.808818,600.0,1998
26892,-0.735128,-0.592177,2300.0,2011
19089,0.296577,-0.798725,600.0,1998
19089,0.294527,-0.811594,600.0,1998
19089,0.303086,-0.803183,600.0,1998
26892,-0.758575,-0.592773,2300.0,2011
19089,0.29178,-0.801222,600.0,1998
19089,0.299731,-0.81417,600.0,1998
19374,0.318164,-0.814412,600.0,1998
19374,0.337409,-0.77043,600.0,1998
19089,0.300164,-0.796049,600.0,1998
19089,0.290534,-0.80976,600.0,1998
19089,0.304999,-0.808628,600.0,1998
26892,-0.74068,-0.614757,2300.0,2011
26892,-0.743245,-0.581156,2300.0,2011
26892,-0.757912,-0.608798,2300.0,2011
19089,0.293254,-0.795286,600.0,1998
19089,0.295538,-0.817048,600.0,1998
66663,-0.920634,0.566417,2000.0,2009
19089,0.304763,-0.798136,600.0,1998
19089,0.288198,-0.803612,1500.0,2001
66663,-0.920201,0.584539,2000.0,2009
19089,0.303578,-0.815526,1500.0,2001
45768,-0.816785,-0.164241,3170.0,2018
26892,-0.73328,-0.602092,2300.0,2011
26892,-0.755036,-0.583603,2300.0,2011
26892,-0.747865,-0.618201,2300.0,2011
26892,-0.736181,-0.585474,2300.0,2011
66663,-0.929831,0.570828,2000.0,2009
26892,-0.76104,-0.598814,2300.0,2011
26892,-0.735886,-0.61253,2300.0,2011
16303,0.914003,-0.651859,1500.0,2001
85125,0.229301,0.724821,2350.0,2013
25785,-0.303414,-1.00401,7.0,2016
16303,0.93069,-0.629798,1500.0,2001
07922,0.343858,0.220721,3050.0,2014
16303,0.907243,-0.630395,1500.0,2001
21702,-0.246336,-0.734719,2300.0,2012
26892,-0.747935,-0.578318,2300.0,2011
21702,-0.248385,-0.747587,2300.0,2012
26892,-0.755766,-0.61535,2300.0,2011
21702,-0.239826,-0.739177,2300.0,2012
07922,0.332114,0.234062,2350.0,2016
21702,-0.251133,-0.737215,2300.0,2012
21702,-0.243182,-0.750164,2300.0,2012
21702,-0.242748,-0.732042,2300.0,2012
21702,-0.252378,-0.745753,2300.0,2012
21702,-0.237914,-0.744622,2300.0,2012
21702,-0.249658,-0.73128,2300.0,2012
26409,-0.670827,-0.814571,3050.0,2015
26409,-0.637902,-0.825862,3050.0,2016
21734,-0.306304,-0.884251,2000.0,2003
31185,-0.055877,-0.346116,1300.0,2002
74585,-0.090924,0.626161,3300.0,2019
38302,0.031981,-0.335271,5.0,2003
17321,0.900802,-0.776095,600.0,1999
21734,-0.281672,-0.877545,2000.0,2003
21734,-0.303428,-0.859055,2000.0,2003
21729,-0.280819,-0.880858,3050.0,2014
21734,-0.296257,-0.893654,3050.0,2014
21729,-0.282868,-0.893726,3050.0,2014
97447,-0.031223,0.422774,3170.0,2014
07616,0.30992,0.082001,3000.0,2014
18249,0.36944,-0.868088,1500.0,2000
99713,0.067324,-0.026725,2400.0,2016
18249,0.377392,-0.881036,1500.0,2000
97447,-0.029602,0.425235,3170.0,2014
18249,0.377825,-0.862915,1500.0,2000
14913,0.667908,-0.264267,3230.0,2019
99713,0.059695,-0.050487,2400.0,2016
97447,-0.034603,0.422363,3170.0,2014
18249,0.368195,-0.876626,1500.0,2000
99713,0.07734,-0.039839,2400.0,2016
18249,0.382659,-0.875494,1500.0,2000
18249,0.370915,-0.862152,1500.0,2000
99713,0.058674,-0.030879,2400.0,2016
18249,0.373198,-0.883914,1500.0,2000
14913,0.610396,-0.229015,3230.0,2019
99713,0.068328,-0.055638,2400.0,2016
18249,0.382424,-0.865002,1500.0,2000
09599,0.691176,0.087775,800.0,2016
49626,-0.654615,-0.479553,3200.0,2018
49626,-0.673282,-0.470593,3200.0,2018
49626,-0.663628,-0.495351,3200.0,2018
25887,-0.297891,-1.095176,2000.0,2006
54675,-1.000694,0.409279,1250.0,2002
48485,-0.734268,-0.352426,600.0,2000
48485,-0.745574,-0.350464,1500.0,2001
75334,-0.463189,0.776883,3000.0,2017
75334,-0.461569,0.779344,3000.0,2017
75334,-0.466569,0.776472,3000.0,2018
75334,-0.459893,0.773364,3000.0,2018
75334,-0.464023,0.783457,3000.0,2018
25873,-0.311052,-1.105233,2000.0,2004
25873,-0.310618,-1.087111,2000.0,2004
25873,-0.320248,-1.100823,2000.0,2004
59469,-0.601752,-0.129853,500.0,1996
75334,-0.466072,0.770589,3000.0,2018
55234,-0.56254,0.508775,600.0,1999
33181,-0.426934,-0.131135,2300.0,2014
33181,-0.386523,-0.117445,2300.0,2017
59609,-0.505109,-0.147036,800.0,2015
99869,0.056941,0.086191,3450.0,2018
49626,-0.658608,-0.467364,3200.0,2018
15837,0.727938,-0.273949,3300.0,2017
15837,0.726375,-0.305288,3300.0,2017
15837,0.743062,-0.283228,3300.0,2017
17321,0.898753,-0.788963,600.0,1999
25764,-0.354351,-0.986105,2300.0,2012
17321,0.907312,-0.780553,600.0,1999
17321,0.896005,-0.778591,600.0,1999
17321,0.903956,-0.79154,600.0,1999
26197,-0.529181,-0.606015,2000.0,2010
17321,0.90439,-0.773418,600.0,1999
26909,-0.719358,-0.596071,3000.0,2016
26197,-0.528748,-0.587893,2300.0,2007
17321,0.894759,-0.787129,600.0,1999
26197,-0.538378,-0.601605,1800.0,2000
26909,-0.724359,-0.598943,3000.0,2016
21734,-0.284573,-0.860926,2000.0,2003
17321,0.909224,-0.785998,600.0,1999
26197,-0.523913,-0.600473,1800.0,2002
17321,0.89748,-0.772656,600.0,1999
17321,0.899763,-0.794418,600.0,1999
06679,0.395057,0.016627,2200.0,2016
26909,-0.717683,-0.602051,2300.0,2010
21734,-0.309432,-0.874266,2000.0,2003
35080,-0.466617,0.133052,3000.0,2017
07613,0.363865,0.06102,2500.0,2015
75334,-0.457513,0.778999,3000.0,2018
26892,-0.731703,-0.595148,2300.0,2010
75334,-0.46882,0.780961,3000.0,2018
26909,-0.721812,-0.591958,2300.0,2010
99734,0.090855,-0.104928,2000.0,2006
35080,-0.478361,0.146394,3000.0,2017
09322,0.540328,0.066743,600.0,1996
06679,0.387429,-0.007134,2200.0,2015
35080,-0.476078,0.124632,3000.0,2017
17321,0.908989,-0.775506,600.0,1999
04509,0.446749,-0.101944,800.0,1996
59469,-0.585065,-0.107792,500.0,1997
07616,0.307871,0.069133,1500.0,2003
04639,0.472358,0.102819,1500.0,2004
04639,0.473979,0.10528,1500.0,2004
17291,0.825401,-0.777223,3300.0,2017
54649,-0.979731,0.360007,2300.0,2017
09600,0.668097,0.089012,1500.0,2002
09600,0.674774,0.085905,1500.0,2002
54649,-0.973054,0.356899,2300.0,2017
31185,-0.067184,-0.344154,1300.0,2000
39448,0.231445,-0.286191,1500.0,2002
39448,0.240671,-0.267279,1500.0,2002
39448,0.224105,-0.272755,1500.0,2002
75334,-0.460869,0.768013,3000.0,2018
75334,-0.460435,0.786134,3000.0,2018
75334,-0.470065,0.772423,3000.0,2017
24369,-0.115157,-1.13758,3000.0,2016
24366,-0.14088,-1.121005,3000.0,2016
24366,-0.134204,-1.124113,3000.0,2016
24369,-0.105931,-1.118668,3000.0,2016
26969,-0.505012,-0.785076,2300.0,2017
06679,0.405074,0.003514,2200.0,2014
33106,-0.417442,-0.180028,2300.0,2014
26409,-0.656858,-0.786253,600.0,1996
91719,0.067074,0.730191,500.0,1999
25718,-0.38609,-0.933514,2300.0,2009
91719,0.065024,0.717323,2000.0,2007
27419,-0.233068,-0.700331,2000.0,2009
25718,-0.372848,-0.975586,2300.0,2015
27419,-0.223414,-0.72509,2000.0,2009
26969,-0.529871,-0.798416,2300.0,2017
27419,-0.218395,-0.697102,2000.0,2009
25718,-0.362083,-0.931724,2350.0,2015
91719,0.073583,0.725733,1500.0,1999
91719,0.062277,0.727695,1500.0,1999
55234,-0.560609,0.466436,800.0,2006
26969,-0.504717,-0.812131,2300.0,2017
25709,-0.343465,-0.950969,2060.0,2010
91719,0.070228,0.714747,2000.0,2007
34431,-0.385122,-0.121581,1800.0,2001
06679,0.386407,0.012474,2200.0,2016
66879,-0.696506,0.572515,2000.0,2003
26969,-0.516766,-0.77792,2300.0,2017
25709,-0.350959,-0.908005,2060.0,2010
26969,-0.524597,-0.814952,2300.0,2017
55234,-0.541268,0.49982,1500.0,2002
91719,0.070661,0.732868,2000.0,2009
26969,-0.500534,-0.79475,2300.0,2017
33818,-0.424171,-0.281813,1800.0,2002
09212,0.544045,0.101711,600.0,1997
06679,0.396061,-0.012285,2200.0,2014
16845,0.452117,-0.583438,850.0,2005
91719,0.061031,0.719157,2000.0,2009
09212,0.539044,0.098839,600.0,2000
16845,0.500642,-0.573104,850.0,2005
16845,0.459678,-0.534959,850.0,2005
16845,0.471404,-0.601856,850.0,2005
16845,0.495342,-0.541267,850.0,2005
16845,0.44808,-0.56353,850.0,2005
16845,0.49392,-0.591649,850.0,2005
91719,0.075496,0.720289,2300.0,2010
95180,0.31079,0.259262,1500.0,2004
92364,0.256919,0.644298,3170.0,2014
92364,0.265478,0.652708,3170.0,2014
95180,0.325255,0.260394,1500.0,2004
95180,0.31351,0.273736,1500.0,2004
24392,-0.162033,-1.156261,1500.0,2011
24392,-0.154082,-1.169209,1500.0,2011
15837,0.719615,-0.283824,3300.0,2017
15837,0.73751,-0.305807,3300.0,2017
93426,0.49605,0.660027,1.0,2019
17179,0.536844,-0.943012,600.0,1997
34474,-0.351141,-0.103805,2000.0,2002
34474,-0.344464,-0.106913,2000.0,2002
34474,-0.348594,-0.09682,2000.0,2001
34474,-0.350644,-0.109688,2000.0,2006
34454,-0.355317,-0.094343,2000.0,2006
27211,-0.416504,-0.554959,3000.0,2016
25718,-0.391582,-0.954146,2300.0,2011
25718,-0.358657,-0.965436,2300.0,2012
25718,-0.377612,-0.925828,2300.0,2012
25770,-0.332592,-0.988784,2300.0,2012
25770,-0.334641,-1.001652,2300.0,2012
25718,-0.382915,-0.973246,3170.0,2015
26892,-0.759602,-0.587331,4200.0,2017
24992,-0.284053,-1.167709,3170.0,2014
24992,-0.279034,-1.139721,3170.0,2014
26892,-0.742622,-0.619707,4200.0,2017
39443,0.275624,-0.254714,2000.0,2009
26899,-0.760262,-0.614606,2000.0,2010
39443,0.293269,-0.244067,2000.0,2009
26899,-0.774929,-0.642249,2000.0,2010
52385,-0.957449,0.156799,2350.0,2014
39443,0.274603,-0.235107,2000.0,2009
39443,0.284257,-0.259865,2000.0,2009
39443,0.289276,-0.231878,2000.0,2009
52385,-0.94889,0.165209,2350.0,2014
17179,0.545402,-0.934602,500.0,1995
25761,-0.376833,-1.000497,3370.0,2012
25761,-0.3955,-0.991537,3370.0,2012
17179,0.534096,-0.93264,500.0,1995
17166,0.508907,-0.869072,660.0,1999
17179,0.542047,-0.945588,600.0,1997
16945,0.406036,-0.718163,2000.0,2012
16945,0.446529,-0.737352,2300.0,2012
96274,0.104116,0.336175,2400.0,2017
55442,-0.647398,0.399286,3050.0,2014
96274,0.105737,0.338635,2400.0,2017
96274,0.100736,0.335763,2400.0,2017
25761,-0.385846,-1.016295,2300.0,2011
96274,0.107412,0.332655,2400.0,2017
25764,-0.394742,-1.020136,3300.0,2014
34474,-0.342085,-0.101277,2000.0,2001
26892,-0.739381,-0.5794,4200.0,2017
34474,-0.353391,-0.099316,2000.0,2002
15926,0.813164,-0.241243,3050.0,2013
25764,-0.348229,-1.033066,2300.0,2015
15926,0.779486,-0.200075,3050.0,2013
26892,-0.7616,-0.606386,4200.0,2017
25764,-0.376368,-0.979581,2300.0,2015
74736,-0.242183,0.526264,4200.0,2018
25821,-0.334208,-1.177616,3370.0,2014
25821,-0.362353,-1.112995,3370.0,2014
24986,-0.204766,-1.164646,600.0,1995
17179,0.54248,-0.927467,600.0,1997
74736,-0.234232,0.513316,4200.0,2018
25718,-0.355753,-0.943018,2300.0,2017
74736,-0.233798,0.531437,4200.0,2018
74736,-0.243428,0.517726,4200.0,2018
21702,-0.247375,-0.753042,1800.0,2002
26903,-0.704583,-0.602911,3000.0,2017
07554,0.405384,0.074764,3450.0,2019
49439,-0.536502,-0.482736,2300.0,2013
26903,-0.706633,-0.615779,3000.0,2017
54329,-0.91547,0.493565,800.0,2010
99869,0.089866,0.0749,2400.0,2014
67821,-0.627177,0.481236,2750.0,2014
54329,-0.9196,0.503658,800.0,2010
67822,-0.625367,0.485087,3370.0,2012
99869,0.070911,0.114509,2400.0,2014
99869,0.065607,0.06709,2400.0,2014
67822,-0.623083,0.463325,3370.0,2012
25761,-0.380826,-0.988307,3370.0,2015
99869,0.09277,0.097318,2400.0,2014
99869,0.057778,0.100586,2400.0,2014
32825,-0.340994,-0.266036,1000.0,2006
26871,-0.730432,-0.629851,4200.0,2017
32825,-0.326529,-0.264905,1000.0,2006
21702,-0.238149,-0.73413,1800.0,2002
26871,-0.728811,-0.627391,4200.0,2017
26871,-0.733812,-0.630263,4200.0,2017
21702,-0.254715,-0.739606,1800.0,2002
21702,-0.239334,-0.75152,1800.0,2002
25761,-0.398514,-1.004596,3370.0,2012
17209,0.471254,-0.711225,3050.0,2016
48477,-0.683008,-0.376436,2050.0,2014
44581,-0.751173,-0.145263,2400.0,2015
27446,-0.295338,-0.736259,3050.0,2019
83530,0.464931,1.032321,600.0,1995
31603,-0.405665,-0.427614,7580.0,2012
29664,-0.213571,-0.558873,3075.0,2011
83530,0.45993,1.029448,600.0,1995
31603,-0.410666,-0.430487,7580.0,2014
29664,-0.23843,-0.572213,3075.0,2011
16348,0.735809,-0.543555,2350.0,2018
09322,0.540762,0.084865,2300.0,2013
29664,-0.213276,-0.585928,3075.0,2011
54497,-0.797676,0.438092,3000.0,2018
18146,0.404898,-0.976232,1.0,2009
54497,-0.803413,0.462067,3000.0,2018
32361,-0.472188,-0.37477,600.0,1996
54497,-0.811042,0.438306,3000.0,2018
54497,-0.793397,0.448953,3000.0,2018
54487,-0.834553,0.429387,3000.0,2018
54472,-0.803973,0.432293,3000.0,2018
54487,-0.84586,0.431349,3000.0,2018
54487,-0.837909,0.4184,3000.0,2018
54487,-0.837475,0.436522,3000.0,2018
54487,-0.847105,0.422811,3000.0,2018
17291,0.844125,-0.670918,3450.0,2016
21423,-0.053061,-0.737869,3300.0,2017
21423,-0.064805,-0.724527,3300.0,2017
21423,-0.062522,-0.746289,3300.0,2017
21423,-0.053296,-0.727377,3300.0,2018
27211,-0.418067,-0.586299,2000.0,2004
21039,-0.043393,-0.776774,2000.0,2017
21129,-0.143375,-0.799679,3000.0,2017
27232,-0.390284,-0.504234,500.0,1996
21039,-0.034168,-0.757862,2000.0,2017
06577,0.180105,-0.051609,2350.0,2016
27211,-0.40138,-0.564238,2000.0,2004
27211,-0.424827,-0.564834,2000.0,2004
27211,-0.406932,-0.586818,2000.0,2004
27211,-0.409496,-0.553217,2000.0,2004
27211,-0.424163,-0.580859,2000.0,2004
27211,-0.399532,-0.574153,2000.0,2004
06577,0.188664,-0.043199,2350.0,2016
06577,0.177357,-0.041238,3000.0,2016
26349,-0.52057,-0.726656,1650.0,2001
26844,-0.73492,-0.699495,3050.0,2012
06556,0.202221,-0.082509,3450.0,2017
06556,0.20724,-0.054521,3450.0,2017
06425,0.298899,-0.158974,2780.0,2016
06425,0.27668,-0.185959,2780.0,2016
14913,0.635743,-0.309262,300.0,1998
06425,0.306503,-0.186955,2780.0,2016
14913,0.656076,-0.226066,600.0,1998
47574,-1.044208,-0.184053,2000.0,2009
14913,0.600544,-0.2684,1000.0,1998
66885,-0.725744,0.534599,3000.0,2018
47546,-0.990361,-0.195635,1500.0,2002
17291,0.77859,-0.731794,3450.0,2016
17291,0.856596,-0.748532,3450.0,2016
39615,0.311246,-0.574994,2200.0,2018
39615,0.312867,-0.572533,2200.0,2018
39615,0.307866,-0.575405,2200.0,2018
25842,-0.366847,-1.185468,3370.0,2014
25842,-0.357621,-1.166556,3370.0,2014
25842,-0.374187,-1.172032,3370.0,2014
25842,-0.358806,-1.183946,3370.0,2014
25842,-0.364543,-1.159971,3370.0,2014
25842,-0.372172,-1.183732,3370.0,2014
34431,-0.374358,-0.077719,1000.0,2003
97993,-0.099216,0.574496,2530.0,2015
67823,-0.647276,0.479435,3370.0,2012
97993,-0.108846,0.560785,2530.0,2015
27243,-0.460073,-0.576088,2000.0,2004
67823,-0.640599,0.476327,3370.0,2013
67307,-0.580372,0.52526,2750.0,2014
97993,-0.094382,0.561916,2530.0,2015
97993,-0.106126,0.575258,2530.0,2015
31185,-0.059233,-0.357103,1500.0,2000
31185,-0.0588,-0.338981,1500.0,2000
55442,-0.652399,0.396414,3050.0,2014
67759,-0.661564,0.517361,3050.0,2012
31185,-0.06843,-0.352692,600.0,2000
97993,-0.103843,0.553496,2530.0,2015
97993,-0.094617,0.572408,2530.0,2015
97993,-0.111183,0.566932,2530.0,2015
32825,-0.338273,-0.251563,1000.0,2005
26169,-0.633474,-0.597178,1500.0,1998
38489,0.136933,-0.51587,600.0,2001
14913,0.662198,-0.289433,600.0,1998
31084,0.000787,0.00223,2500.0,2014
17291,0.807133,-0.662739,3450.0,2016
67819,-0.602411,0.486751,3450.0,2019
67819,-0.606541,0.496844,3450.0,2019
37351,-0.037198,-0.053421,2300.0,2014
39615,0.314543,-0.578513,2200.0,2016
39615,0.310413,-0.56842,2200.0,2016
18233,0.289104,-0.96866,3500.0,2016
38477,0.079752,-0.443483,2000.0,2003
55483,-0.770328,0.413584,800.0,2014
33181,-0.423176,-0.089397,3050.0,2014
04668,0.547885,-0.002032,2300.0,2012
52353,-0.965742,0.116255,2000.0,2011
36251,-0.179728,0.094993,3300.0,2016
66706,-0.973853,0.55575,3075.0,2014
36251,-0.178108,0.097454,3300.0,2016
36251,-0.183108,0.094582,3300.0,2016
63928,-0.265401,0.506685,2400.0,2013
04916,0.6733,-0.188837,600.0,2001
31600,-0.364111,-0.44428,2000.0,2010
25718,-0.390744,-0.93975,3000.0,2013
36251,-0.176432,0.091474,3300.0,2016
17348,0.747927,-0.772746,2000.0,2007
36251,-0.180562,0.101567,3300.0,2016
17348,0.756486,-0.764336,2000.0,2007
17348,0.745179,-0.762374,2000.0,2009
36251,-0.182611,0.088699,3300.0,2016
25709,-0.366449,-0.947107,2300.0,2011
67307,-0.578752,0.527721,2750.0,2014
63928,-0.26745,0.493816,2400.0,2013
67307,-0.583752,0.524849,2750.0,2014
63928,-0.258892,0.502227,2400.0,2013
31600,-0.380677,-0.449756,2000.0,2010
63928,-0.270198,0.504188,2400.0,2013
67307,-0.577076,0.521741,2750.0,2014
09603,0.679599,0.070458,2000.0,2011
19300,0.280369,-0.698607,4000.0,2019
63928,-0.262247,0.49124,2400.0,2013
31600,-0.365296,-0.46167,2000.0,2010
06779,0.432842,-0.182246,2000.0,2005
25813,-0.342037,-1.108639,3370.0,2014
25813,-0.324392,-1.097991,3370.0,2014
37351,-0.035577,-0.050961,2300.0,2014
06779,0.430793,-0.195114,2000.0,2005
06779,0.439351,-0.186704,2000.0,2005
06779,0.428045,-0.184742,2000.0,2005
06779,0.435996,-0.197691,2000.0,2005
34439,-0.318137,-0.137244,2300.0,2014
06779,0.436429,-0.179569,2000.0,2005
14822,0.571305,-0.332228,3050.0,2016
06780,0.388043,-0.157686,2000.0,2005
97711,-0.046302,0.327266,2427.0,2014
31855,-0.286232,-0.304691,1800.0,2004
97711,-0.039626,0.324158,2427.0,2014
97711,-0.043756,0.334251,2427.0,2014
97711,-0.045805,0.321383,2427.0,2014
06779,0.426799,-0.19328,2000.0,2006
14822,0.546446,-0.345568,3050.0,2016
06779,0.441264,-0.192148,2000.0,2006
06779,0.42952,-0.178807,2000.0,2006
14822,0.5716,-0.359283,3050.0,2016
06779,0.431803,-0.200568,2000.0,2006
06779,0.441028,-0.181657,2000.0,2006
97711,-0.037246,0.329793,2427.0,2014
25709,-0.335747,-0.932696,2000.0,2005
49692,-0.562458,-0.542637,3300.0,2018
59510,-0.565429,-0.162569,2300.0,2016
25709,-0.365662,-0.914294,2300.0,2013
49692,-0.564508,-0.555505,3300.0,2018
49692,-0.555949,-0.547095,3300.0,2018
49838,-0.697132,-0.469019,3000.0,2017
25709,-0.35242,-0.956365,3000.0,2008
59510,-0.575059,-0.17628,2300.0,2016
33181,-0.409697,-0.144839,3050.0,2014
33142,-0.457501,-0.119748,2300.0,2014
49838,-0.715799,-0.460059,4200.0,2017
49838,-0.706145,-0.484818,4200.0,2017
38477,0.068445,-0.441522,2000.0,2003
48624,-0.758179,-0.312956,4200.0,2019
31600,-0.371033,-0.437695,2000.0,2010
66649,-0.805401,0.549177,3075.0,2013
66649,-0.803781,0.551638,3075.0,2013
66625,-0.803232,0.526772,3300.0,2016
66625,-0.807362,0.536865,3300.0,2016
66625,-0.809411,0.523997,3300.0,2016
30900,-0.173373,-0.467483,600.0,2004
24894,-0.193304,-1.148494,600.0,1994
04916,0.661555,-0.175495,600.0,2001
66693,-0.934483,0.571042,3000.0,2017
27211,-0.421287,-0.555664,3000.0,2016
27211,-0.414117,-0.590262,3000.0,2016
27211,-0.402433,-0.557535,3000.0,2016
27211,-0.427292,-0.570875,3000.0,2016
66706,-0.97342,0.573872,3000.0,2017
16945,0.425881,-0.684863,2000.0,2012
66649,-0.808781,0.548766,3075.0,2013
67271,-0.55875,0.535047,2780.0,2017
35759,-0.547749,0.176811,3050.0,2014
35753,-0.528439,0.189045,3050.0,2013
24894,-0.192871,-1.130372,600.0,1994
30900,-0.17294,-0.449362,600.0,2004
35753,-0.533439,0.186173,3050.0,2013
35753,-0.526763,0.183065,3050.0,2013
53913,-0.850943,0.157336,800.0,2015
35685,-0.524903,0.132802,3000.0,2015
53913,-0.844266,0.154229,800.0,2015
35685,-0.523282,0.135263,3000.0,2016
35794,-0.540657,0.206424,2400.0,2015
53913,-0.848396,0.164322,800.0,2015
35794,-0.539037,0.208885,2400.0,2014
35794,-0.544037,0.206013,2400.0,2014
35216,-0.464618,0.0779,2400.0,2017
67271,-0.550191,0.543457,2780.0,2017
35236,-0.485078,0.099987,2400.0,2017
35216,-0.462997,0.080361,2400.0,2016
35216,-0.467998,0.077489,2400.0,2017
56814,-0.785878,0.313959,2300.0,2014
35236,-0.487127,0.087119,2400.0,2017
35236,-0.478569,0.095529,2400.0,2017
35236,-0.489875,0.09749,2400.0,2017
99820,0.009051,0.03844,1500.0,2012
16792,0.711633,-0.617548,1500.0,2006
35236,-0.481924,0.084542,2400.0,2017
35216,-0.461322,0.074381,2400.0,2017
35216,-0.465451,0.084474,3000.0,2016
67307,-0.581206,0.531834,2750.0,2014
35232,-0.455531,0.110328,3000.0,2016
35232,-0.45391,0.112788,3000.0,2016
35232,-0.458911,0.109916,3000.0,2016
35232,-0.452235,0.106809,3000.0,2016
35232,-0.456364,0.116902,3000.0,2016
66706,-0.98305,0.560161,3075.0,2013
34308,-0.283628,-0.026502,2350.0,2015
66706,-0.968586,0.561292,3075.0,2014
24894,-0.202501,-1.144083,600.0,1995
24894,-0.188036,-1.142952,600.0,1995
34311,-0.307213,-0.021356,2350.0,2015
34308,-0.300193,-0.031978,2350.0,2015
66706,-0.98033,0.574634,3075.0,2014
66706,-0.978047,0.552872,3075.0,2013
99820,0.009484,0.056562,1500.0,2012
66706,-0.968821,0.571784,3075.0,2013
66706,-0.985387,0.566308,3075.0,2014
16792,0.689878,-0.599058,1500.0,2006
25599,-0.251206,-0.891983,3170.0,2014
67822,-0.613858,0.482237,2500.0,2012
47546,-1.001667,-0.193674,2400.0,2017
41363,-0.947769,0.014999,3370.0,2012
26529,-0.760382,-0.797204,500.0,2000
54426,-0.847099,0.4643,3300.0,2017
54426,-0.832634,0.465432,3300.0,2017
54426,-0.844378,0.478773,3300.0,2017
54426,-0.842095,0.457012,3300.0,2017
66687,-0.857504,0.54631,3450.0,2017
66649,-0.802105,0.545658,3075.0,2014
31542,-0.254571,-0.388889,1800.0,2004
04928,0.759261,-0.100849,12.0,2014
34587,-0.244357,0.00674,2300.0,2004
31542,-0.265878,-0.386928,1800.0,2004
25764,-0.381618,-1.04575,2300.0,2015
34587,-0.23768,0.003632,2300.0,2004
34587,-0.24181,0.013725,2300.0,2004
36179,-0.157772,0.065457,600.0,1998
25764,-0.345457,-1.001708,2300.0,2015
36179,-0.156151,0.067918,600.0,1998
36179,-0.161152,0.065046,600.0,1998
36179,-0.154476,0.061938,600.0,1998
27211,-0.402138,-0.584591,3000.0,2016
25764,-0.393713,-1.000187,2300.0,2015
52457,-0.994569,0.081433,3170.0,2016
25774,-0.330277,-1.070126,2000.0,2006
34431,-0.403856,-0.100141,1800.0,2001
29575,0.027485,-0.660886,2300.0,2014
29575,0.04195,-0.659754,2300.0,2014
54597,-0.992748,0.370502,3050.0,2017
29575,0.030206,-0.646413,2300.0,2014
29575,0.032489,-0.668174,2300.0,2014
55483,-0.762376,0.400636,2300.0,2016
36251,-0.174052,0.097109,2750.0,2014
55483,-0.761943,0.418758,3000.0,2017
36251,-0.185359,0.099071,2750.0,2014
36251,-0.177408,0.086123,2750.0,2014
36251,-0.176974,0.104244,2750.0,2014
36251,-0.186604,0.090533,2750.0,2014
36251,-0.17214,0.091665,2750.0,2014
97523,-0.074806,0.417915,2400.0,2013
97523,-0.079807,0.415043,2400.0,2013
97523,-0.07313,0.411935,2400.0,2013
97523,-0.07726,0.422028,2400.0,2013
97523,-0.079309,0.40916,2400.0,2013
52353,-0.957791,0.103307,3050.0,2014
66687,-0.859553,0.533442,3450.0,2017
48599,-0.831169,-0.338455,600.0,2000
59602,-0.495698,-0.119656,800.0,2016
36110,-0.209535,0.161565,2530.0,2014
36110,-0.207915,0.164026,2530.0,2014
36110,-0.212915,0.161153,2530.0,2015
36110,-0.206239,0.158046,2530.0,2015
36304,-0.28806,0.123851,2530.0,2015
36110,-0.210369,0.168139,2530.0,2015
36110,-0.212418,0.15527,2530.0,2015
27804,-0.480757,-0.674046,2300.0,2015
14979,0.689813,-0.405278,3450.0,2018
59609,-0.512603,-0.104072,600.0,1996
56290,-0.729204,0.343329,2400.0,2014
56290,-0.704573,0.350035,2400.0,2014
56290,-0.726328,0.368524,2400.0,2014
56290,-0.719157,0.333926,2400.0,2014
56290,-0.707473,0.366653,2400.0,2014
56290,-0.732333,0.353313,2400.0,2015
56290,-0.707179,0.339598,2400.0,2014
56290,-0.719227,0.373809,2400.0,2015
03238,0.775536,-0.159513,3300.0,2015
03238,0.806238,-0.145103,3300.0,2016
03238,0.776323,-0.1267,3300.0,2015
03238,0.789565,-0.168772,3300.0,2015
03238,0.800329,-0.12491,3300.0,2015
36251,-0.183884,0.105006,3300.0,2016
49774,-0.698345,-0.522961,500.0,1995
25718,-0.366336,-0.975332,2350.0,2015
37083,-0.123355,-0.118698,1500.0,1998
25718,-0.367059,-0.925766,2350.0,2015
25885,-0.295025,-1.095891,95.0,1997
25718,-0.390781,-0.963282,2300.0,2015
49774,-0.690393,-0.53591,500.0,1995
25764,-0.358724,-1.046861,2350.0,2015
25764,-0.361868,-0.979279,800.0,2009
25764,-0.392498,-1.032283,2350.0,2016
25764,-0.343973,-1.021949,2350.0,2016
